Steps,Timestamp,Date,Datetime,Hour
0,1543590660,2018-12-01,2018-12-01 00:11:00+09:00,0
0,1543591260,2018-12-01,2018-12-01 00:21:00+09:00,0
0,1543591860,2018-12-01,2018-12-01 00:31:00+09:00,0
0,1543592460,2018-12-01,2018-12-01 00:41:00+09:00,0
0,1543593060,2018-12-01,2018-12-01 00:51:00+09:00,0
0,1543593660,2018-12-01,2018-12-01 01:01:00+09:00,1
0,1543594260,2018-12-01,2018-12-01 01:11:00+09:00,1
0,1543594860,2018-12-01,2018-12-01 01:21:00+09:00,1
0,1543595460,2018-12-01,2018-12-01 01:31:00+09:00,1
0,1543596060,2018-12-01,2018-12-01 01:41:00+09:00,1
0,1543596660,2018-12-01,2018-12-01 01:51:00+09:00,1
0,1543597260,2018-12-01,2018-12-01 02:01:00+09:00,2
0,1543597860,2018-12-01,2018-12-01 02:11:00+09:00,2
0,1543598460,2018-12-01,2018-12-01 02:21:00+09:00,2
0,1543599060,2018-12-01,2018-12-01 02:31:00+09:00,2
0,1543599660,2018-12-01,2018-12-01 02:41:00+09:00,2
0,1543600260,2018-12-01,2018-12-01 02:51:00+09:00,2
0,1543600860,2018-12-01,2018-12-01 03:01:00+09:00,3
0,1543601460,2018-12-01,2018-12-01 03:11:00+09:00,3
0,1543602060,2018-12-01,2018-12-01 03:21:00+09:00,3
0,1543602660,2018-12-01,2018-12-01 03:31:00+09:00,3
0,1543603260,2018-12-01,2018-12-01 03:41:00+09:00,3
0,1543603860,2018-12-01,2018-12-01 03:51:00+09:00,3
0,1543604460,2018-12-01,2018-12-01 04:01:00+09:00,4
0,1543605060,2018-12-01,2018-12-01 04:11:00+09:00,4
0,1543605660,2018-12-01,2018-12-01 04:21:00+09:00,4
0,1543606260,2018-12-01,2018-12-01 04:31:00+09:00,4
0,1543606860,2018-12-01,2018-12-01 04:41:00+09:00,4
0,1543607460,2018-12-01,2018-12-01 04:51:00+09:00,4
0,1543608060,2018-12-01,2018-12-01 05:01:00+09:00,5
0,1543608660,2018-12-01,2018-12-01 05:11:00+09:00,5
0,1543609260,2018-12-01,2018-12-01 05:21:00+09:00,5
