Steps,Timestamp,Date,Datetime,Hour
324,1556672460,2019-05-01,2019-05-01 10:01:00+09:00,10
324,1556673060,2019-05-01,2019-05-01 10:11:00+09:00,10
324,1556673660,2019-05-01,2019-05-01 10:21:00+09:00,10
404,1556674260,2019-05-01,2019-05-01 10:31:00+09:00,10
565,1556674860,2019-05-01,2019-05-01 10:41:00+09:00,10
817,1556675460,2019-05-01,2019-05-01 10:51:00+09:00,10
1022,1556676060,2019-05-01,2019-05-01 11:01:00+09:00,11
1308,1556676660,2019-05-01,2019-05-01 11:11:00+09:00,11
1670,1556677260,2019-05-01,2019-05-01 11:21:00+09:00,11
1670,1556677860,2019-05-01,2019-05-01 11:31:00+09:00,11
1670,1556678460,2019-05-01,2019-05-01 11:41:00+09:00,11
1670,1556679060,2019-05-01,2019-05-01 11:51:00+09:00,11
1977,1556679660,2019-05-01,2019-05-01 12:01:00+09:00,12
2176,1556680260,2019-05-01,2019-05-01 12:11:00+09:00,12
2559,1556680860,2019-05-01,2019-05-01 12:21:00+09:00,12
2773,1556681460,2019-05-01,2019-05-01 12:31:00+09:00,12
2773,1556682060,2019-05-01,2019-05-01 12:41:00+09:00,12
3076,1556682660,2019-05-01,2019-05-01 12:51:00+09:00,12
3121,1556683260,2019-05-01,2019-05-01 13:01:00+09:00,13
3121,1556683860,2019-05-01,2019-05-01 13:11:00+09:00,13
3152,1556684460,2019-05-01,2019-05-01 13:21:00+09:00,13
3297,1556685060,2019-05-01,2019-05-01 13:31:00+09:00,13
3297,1556685660,2019-05-01,2019-05-01 13:41:00+09:00,13
3307,1556686260,2019-05-01,2019-05-01 13:51:00+09:00,13
3307,1556686860,2019-05-01,2019-05-01 14:01:00+09:00,14
3307,1556687460,2019-05-01,2019-05-01 14:11:00+09:00,14
3307,1556688060,2019-05-01,2019-05-01 14:21:00+09:00,14
3307,1556688660,2019-05-01,2019-05-01 14:31:00+09:00,14
3307,1556689260,2019-05-01,2019-05-01 14:41:00+09:00,14
3307,1556689860,2019-05-01,2019-05-01 14:51:00+09:00,14
3307,1556690460,2019-05-01,2019-05-01 15:01:00+09:00,15
3307,1556691060,2019-05-01,2019-05-01 15:11:00+09:00,15
3307,1556691660,2019-05-01,2019-05-01 15:21:00+09:00,15
3307,1556692260,2019-05-01,2019-05-01 15:31:00+09:00,15
3307,1556692860,2019-05-01,2019-05-01 15:41:00+09:00,15
3307,1556693460,2019-05-01,2019-05-01 15:51:00+09:00,15
3307,1556694060,2019-05-01,2019-05-01 16:01:00+09:00,16
3307,1556694660,2019-05-01,2019-05-01 16:11:00+09:00,16
3307,1556695260,2019-05-01,2019-05-01 16:21:00+09:00,16
3323,1556695860,2019-05-01,2019-05-01 16:31:00+09:00,16
4099,1556696460,2019-05-01,2019-05-01 16:41:00+09:00,16
4099,1556697060,2019-05-01,2019-05-01 16:51:00+09:00,16
4099,1556697660,2019-05-01,2019-05-01 17:01:00+09:00,17
4099,1556698260,2019-05-01,2019-05-01 17:11:00+09:00,17
4099,1556698860,2019-05-01,2019-05-01 17:21:00+09:00,17
4115,1556699460,2019-05-01,2019-05-01 17:31:00+09:00,17
4128,1556700060,2019-05-01,2019-05-01 17:41:00+09:00,17
4128,1556700660,2019-05-01,2019-05-01 17:51:00+09:00,17
4139,1556701260,2019-05-01,2019-05-01 18:01:00+09:00,18
4280,1556701860,2019-05-01,2019-05-01 18:11:00+09:00,18
4406,1556702460,2019-05-01,2019-05-01 18:21:00+09:00,18
4406,1556703060,2019-05-01,2019-05-01 18:31:00+09:00,18
4626,1556703660,2019-05-01,2019-05-01 18:41:00+09:00,18
4626,1556704260,2019-05-01,2019-05-01 18:51:00+09:00,18
4662,1556704860,2019-05-01,2019-05-01 19:01:00+09:00,19
4662,1556705460,2019-05-01,2019-05-01 19:11:00+09:00,19
4662,1556706060,2019-05-01,2019-05-01 19:21:00+09:00,19
4662,1556706660,2019-05-01,2019-05-01 19:31:00+09:00,19
4677,1556707260,2019-05-01,2019-05-01 19:41:00+09:00,19
5249,1556707860,2019-05-01,2019-05-01 19:51:00+09:00,19
5375,1556708460,2019-05-01,2019-05-01 20:01:00+09:00,20
5853,1556709060,2019-05-01,2019-05-01 20:11:00+09:00,20
6148,1556709660,2019-05-01,2019-05-01 20:21:00+09:00,20
6240,1556710260,2019-05-01,2019-05-01 20:31:00+09:00,20
6372,1556710860,2019-05-01,2019-05-01 20:41:00+09:00,20
6612,1556711460,2019-05-01,2019-05-01 20:51:00+09:00,20
7054,1556712060,2019-05-01,2019-05-01 21:01:00+09:00,21
7072,1556712660,2019-05-01,2019-05-01 21:11:00+09:00,21
7207,1556713260,2019-05-01,2019-05-01 21:21:00+09:00,21
7398,1556713860,2019-05-01,2019-05-01 21:31:00+09:00,21
7532,1556714460,2019-05-01,2019-05-01 21:41:00+09:00,21
7724,1556714760,2019-05-01,2019-05-01 21:46:00+09:00,21
39,1556763780,2019-05-02,2019-05-02 11:23:00+09:00,11
39,1556764380,2019-05-02,2019-05-02 11:33:00+09:00,11
39,1556764980,2019-05-02,2019-05-02 11:43:00+09:00,11
39,1556765580,2019-05-02,2019-05-02 11:53:00+09:00,11
39,1556766180,2019-05-02,2019-05-02 12:03:00+09:00,12
39,1556766780,2019-05-02,2019-05-02 12:13:00+09:00,12
39,1556767380,2019-05-02,2019-05-02 12:23:00+09:00,12
39,1556767980,2019-05-02,2019-05-02 12:33:00+09:00,12
39,1556768580,2019-05-02,2019-05-02 12:43:00+09:00,12
39,1556769180,2019-05-02,2019-05-02 12:53:00+09:00,12
39,1556769780,2019-05-02,2019-05-02 13:03:00+09:00,13
39,1556770380,2019-05-02,2019-05-02 13:13:00+09:00,13
39,1556770980,2019-05-02,2019-05-02 13:23:00+09:00,13
39,1556771580,2019-05-02,2019-05-02 13:33:00+09:00,13
